159,78.0375,15.7626
160,78.0375,15.7626
161,78.0375,15.7626
162,78.0376,15.7626
163,78.0376,15.7626
164,78.0376,15.7626
165,78.0376,15.7626
166,78.0376,15.7626
167,78.0377,15.7626
168,78.0377,15.7626
169,78.0377,15.7626
170,78.0377,15.7626
171,78.0377,15.7626
172,78.0377,15.7626
173,78.0377,15.7626
174,78.0377,15.7626
175,78.0377,15.7626
176,78.0378,15.7626
177,78.0378,15.7626
178,78.0378,15.7626
179,78.0378,15.7626
180,78.0378,15.7626
181,78.0378,15.7626
182,78.0379,15.7625
183,78.0379,15.7625
184,78.0379,15.7625
185,78.0379,15.7625
186,78.0379,15.7625
187,78.0379,15.7625
188,78.038,15.7625
189,78.038,15.7625
190,78.038,15.7625
191,78.038,15.7625
192,78.038,15.7625
193,78.038,15.7625
194,78.038,15.7625
195,78.0381,15.7625
196,78.0381,15.7625
197,78.0381,15.7625
198,78.0381,15.7625
199,78.0381,15.7625
200,78.0381,15.7625
201,78.0382,15.7625
202,78.0382,15.7625
203,78.0382,15.7625
204,78.0382,15.7625
205,78.0382,15.7625
206,78.0382,15.7625
207,78.0382,15.7625
208,78.0383,15.7625
209,78.0383,15.7625
210,78.0383,15.7625
211,78.0383,15.7625
212,78.0383,15.7625
213,78.0383,15.7625
214,78.0383,15.7625
215,78.0383,15.7625
216,78.0383,15.7625
217,78.0383,15.7625
218,78.0383,15.7625
219,78.0383,15.7625
220,78.0383,15.7625
221,78.0383,15.7625
222,78.0383,15.7625
223,78.0383,15.7625
224,78.0383,15.7625
225,78.0383,15.7625
226,78.0383,15.7625
227,78.0383,15.7625
228,78.0383,15.7625
229,78.0384,15.7625
230,78.0384,15.7625
231,78.0384,15.7625
232,78.0384,15.7625
233,78.0384,15.7625
234,78.0384,15.7625
235,78.0384,15.7625
236,78.0385,15.7625
237,78.0385,15.7625
238,78.0385,15.7625
